개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세업무구분명,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,최종수정시점
3220000,322000004820200042,2020-11-05,,폐업,2022-11-09,,,,0,,06029,반려동물생활연구소 압구정점,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 압구정로 ***, 타워빌딩 *층, *층 (신사동)",,폐업,0002,03,07078560323,202003.419594411    ,446902.916742765    ,서울특별시 강남구 신사동 ***-* 타워빌딩 ,2022-11-09 16:35:05
3220000,322000004820210005,2021-02-09,,폐업,2021-10-15,,,,0,,06325,바오로(Baolo Pet&amp;Grooming),I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로*길 **, *층 (개포동)",,폐업,0002,03,025758731,205433.088647908    ,442288.846543022    ,서울특별시 강남구 개포동 ***-* ,2022-04-28 18:10:46
3220000,322000004820190014,2019-02-20,,폐업,2025-05-21,,,,0,,06373,힐스타동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 자곡로 ***, 강남힐스테이트에코 ***호 (자곡동)",,폐업,0002,03,024455022,209201.961413428    ,441399.856009506    ,서울특별시 강남구 자곡동 *** 강남힐스테이트에코 ***호,2025-05-22 09:06:49
3220000,322000004820190024,2019-03-26,,폐업,2023-05-03,,,,0,,06362,수서동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 광평로 ***, 제이스프라자 ***호 (수서동)",,폐업,0002,03,024595955,208269.099826074    ,442428.346637757    ,서울특별시 강남구 수서동 ***-** 제이스프라자 ***호,2023-05-03 14:50:37
3220000,322000004820190029,2019-04-04,,폐업,2023-04-27,,,,0,,06356,수정동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 일원로**길 **, 상가동 ***호 (일원동, 푸른마을아파트)",,폐업,0002,03,0260536052,207082.852867151    ,442411.500091131    ,서울특별시 강남구 일원동 *** 푸른마을아파트 상가동 ***호,2023-04-27 10:11:25
3220000,322000004820190031,2019-04-08,,폐업,2020-03-19,,,,0,,06037,신사24시SKY동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로 ***, 국제빌딩 *층 (신사동)",,폐업,0002,03,025461072,202168.543537977    ,446313.865050094    ,서울특별시 강남구 신사동 ***-** 국제빌딩 *층 ,2022-04-28 18:10:43
3220000,322000004820190043,2019-04-30,,폐업,2024-04-08,,,,0,,06018,블리스독,I,000,2026-01-13 18:06:36,"서울특별시 강남구 압구정로 ***, ***호 (신사동)",,폐업,0002,03,025180797,203211.24           ,447339.87           ,서울특별시 강남구 신사동 ***-* ***호,2024-04-08 16:46:22
3220000,322000004820190044,2019-05-02,,폐업,2020-10-23,,,,0,,06012,아담스펫 강아지 강남점,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, 청맥빌딩 *층 (청담동)",,폐업,0002,03,0263388786,204463.749221799    ,447106.051788076    ,서울특별시 강남구 청담동 ***-** 청맥빌딩 *층 ,2022-04-28 18:10:43
3220000,322000004820190046,2019-05-09,,폐업,2022-08-29,,,,0,,06097,묘랑묘랑 강남점,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로***길 **, ***호 (삼성동)",,폐업,0002,03,,204115.216268108    ,445533.728778331    ,서울특별시 강남구 삼성동 **-* ***호,2022-08-29 13:51:48
3220000,322000004820190049,2019-05-23,,폐업,2024-05-16,,,,0,,06255,꿈에 개린,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로*길 *, 송현빌딩 *층 (역삼동)",,폐업,0002,03,0260820077,203034.119878188    ,443237.376559075    ,서울특별시 강남구 역삼동 ***-* 송현빌딩 *층 ,2024-05-16 11:43:29
3220000,322000004820190054,2019-06-03,,폐업,2021-05-25,,,,0,,06199,24시OK동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로 ***, 오성빌딩 ***호 (대치동)",,폐업,0002,03,025697582,204487.46101324     ,444189.584180575    ,서울특별시 강남구 대치동 *** 오성빌딩 ***호,2022-04-28 18:10:44
3220000,322000004820190059,2019-07-01,,폐업,2021-05-11,,,,0,,06197,그루잠,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로**길 **, 관용빌딩 지하*층 (대치동)",,폐업,0002,03,025662334,204574.569177713    ,444393.323911547    ,서울특별시 강남구 대치동 *** 관용빌딩 지하*층 ,2022-04-28 18:10:44
3220000,322000004820190062,2019-07-09,,폐업,2020-12-23,,,,0,,06010,위드랜드 멀티 케어 센터,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 압구정로 ***, 청담동일신빌딩 지하*층 (청담동)",,폐업,0002,03,025122173,203921.633323248    ,447193.199632297    ,서울특별시 강남구 청담동 ***-** 청담동일신빌딩 지하*층 ,2022-04-28 18:10:44
3220000,322000004820190068,2019-08-06,,폐업,2021-03-09,,,,0,,06136,샤워하는 강아지,I,000,2026-01-13 18:06:36,"서울특별시 강남구 봉은사로**길 **, B***호 (역삼동)",,폐업,0002,03,025614484,203088.887458879    ,444835.895824815    ,서울특별시 강남구 역삼동 ***-* B***호,2022-04-28 18:10:44
3220000,322000004820190074,2019-08-20,,폐업,2020-03-05,,,,0,,06289,라온펫동물의료센터,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 남부순환로 ****, 그랑프리엔상가 B***호 (대치동)",,폐업,0002,03,025552272,204992.451561361    ,443183.576115254    ,서울특별시 강남구 대치동 *** 그랑프리엔상가 B***호,2022-04-28 18:10:44
3220000,322000004820180010,2018-04-17,,폐업,2020-03-05,,,,0,,06059,스타치스,I,000,2026-01-13 18:06:36,서울특별시 강남구 학동로**길 ** (논현동),,폐업,0002,03,,203324.042656609    ,446251.591403877    ,서울특별시 강남구 논현동 ***-* ,2022-04-28 18:10:40
3220000,322000004820180014,2018-04-27,,폐업,2019-11-06,,,,0,,06111,달이네애견미용실,I,000,2026-01-13 18:06:36,"서울특별시 강남구 학동로**길 *, *층 (논현동)",,폐업,0002,03,023943213,202184.099848842    ,445518.186336887    ,서울특별시 강남구 논현동 ***-** *층 ,2022-04-28 18:10:40
3220000,322000004820180024,2018-05-24,,폐업,2020-05-31,,,,0,,06139,사랑해줄개,I,000,2026-01-13 18:06:36,"서울특별시 강남구 테헤란로**길 **, 태광 (역삼동)",,폐업,0002,03,,203334.934711306    ,444707.006569648    ,서울특별시 강남구 역삼동 *** 태광 ,2022-04-28 18:10:40
3220000,322000004820180028,2018-05-30,,폐업,2020-04-16,,,,0,,06127,마이티그루밍,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로***길 **, ***호 (역삼동)",,폐업,0002,03,027909718,202774.849709551    ,444819.428202623    ,서울특별시 강남구 역삼동 *** ***호 ,2022-04-28 18:10:40
3220000,322000004820180035,2018-06-19,,폐업,2019-06-24,,,,0,,06338,반려견행복도우미,I,000,2026-01-13 18:06:36,"서울특별시 강남구 개포로 ***, 우정빌딩 *층 (일원동)",,폐업,0002,03,,207200.621202426    ,443567.16310668     ,서울특별시 강남구 일원동 ***-* 우정빌딩 *층 ,2022-04-28 18:10:40
3220000,322000004820180037,2018-06-21,,폐업,2019-12-11,,,,0,,06064,그레이스펫,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로***길 **-**, *층 (청담동)",,폐업,0002,03,025450014,203655.61254552     ,446697.518606482    ,서울특별시 강남구 청담동 **-** *층 ,2022-04-28 18:10:40
3220000,322000004820180046,2018-07-19,,폐업,2020-11-16,,,,0,,06127,정살롱,I,000,2026-01-13 18:06:36,서울특별시 강남구 테헤란로**길 ** (역삼동),,폐업,0002,03,025561118,202707.535          ,444728.245          ,서울특별시 강남구 역삼동 ***-* ,2022-04-28 18:10:41
3220000,322000004820180049,2018-07-27,,폐업,2024-08-28,,,,0,,06021,치료멍멍동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로 ***, 삼공빌딩 *,*층 (신사동)",,폐업,0002,03,025450075,203039.656459137    ,446683.313244739    ,"서울특별시 강남구 신사동 ***-** 삼공빌딩, *,*층 ",2024-08-28 15:47:20
3220000,322000004820180057,2018-08-15,,폐업,2025-11-04,,,,0,,06245,라라캣,I,000,2026-01-13 18:06:36,"서울특별시 강남구 역삼로*길 **, *층 (역삼동)",,폐업,0002,03,025017313,202928.901933123    ,443711.864741488    ,서울특별시 강남구 역삼동 ***-** *층 ,2025-12-11 11:07:13
3220000,322000004820180066,2018-08-30,,폐업,2023-10-04,,,,0,,06292,그레이동물병원 강남점,I,000,2026-01-13 18:06:36,"서울특별시 강남구 언주로**길 **, 에이동 ***호 (도곡동, 아카데미스위트)",,폐업,0002,03,025297587,204538.144891563    ,442942.853505354    ,서울특별시 강남구 도곡동 ***-* 아카데미스위트 ,2023-10-05 13:39:41
3220000,322000004820180075,2018-09-11,,폐업,2020-01-06,,,,0,,06253,봄동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로 ***, 거암빌딩 B*, *, *층 (역삼동)",,폐업,0002,03,16449416,202847.79751228     ,443115.129646286    ,"서울특별시 강남구 역삼동 ***-* 거암빌딩 B*, *, *층 ",2022-04-28 18:10:41
3220000,322000004820180079,2018-09-14,,폐업,2019-07-30,,,,0,,06136,독스마미,I,000,2026-01-13 18:06:36,서울특별시 강남구 봉은사로**길 ** (역삼동),,폐업,0002,03,025614484,203088.887458879    ,444835.895824815    ,서울특별시 강남구 역삼동 ***-* ,2022-04-28 18:10:41
3220000,322000004820180100,2018-09-21,,폐업,2023-06-16,,,,0,,06015,이리온동물병원,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 도산대로 ***, M빌딩 (일부)*층 (청담동)",,폐업,0002,03,15776125,203876.65494992     ,446925.480533226    ,서울특별시 강남구 청담동 ** M빌딩 *층(일부) ,2023-06-16 16:59:47
3220000,322000004820180110,2018-09-21,,폐업,2019-06-27,,,,0,,06143,한아름동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 봉은사로**길 *, *층 (역삼동)",,폐업,0002,03,025657582,203497.756458241    ,445183.747294026    ,서울특별시 강남구 역삼동 ***-* *층 ,2022-04-28 18:10:42
3220000,322000004820180111,2018-09-21,,폐업,2023-04-07,,,,0,,06026,24시스마트동물병원(신사본점),I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로 ***, *층 (신사동)",,폐업,0002,03,025490275,202580.58909147     ,446499.582136322    ,서울특별시 강남구 신사동 ***-** *층 ,2023-04-07 16:42:36
3220000,322000004820180113,2018-09-21,,폐업,2023-02-02,,,,0,,06280,대치성심동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 남부순환로 ****, 남서울종합상가 ***-*호 (대치동)",,폐업,0002,03,025011139,205209.747122636    ,443490.817333221    ,서울특별시 강남구 대치동 *** 남서울종합상가 ***-*호,2023-02-02 17:26:20
3220000,322000004820180149,2018-11-20,,폐업,2021-06-01,,,,0,,06099,강남25시동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 학동로 ***, *층 (논현동)",,폐업,0002,03,025458575,203347.810432563    ,445987.931237974    ,서울특별시 강남구 논현동 ***-* *층 ,2022-06-27 14:47:34
3220000,322000004820180152,2018-11-26,,폐업,2025-10-24,,,,0,,06219,도곡종합동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 언주로 ***, 강남프라자 ***호 (역삼동)",,폐업,0002,03,025548875,204056.199691995    ,443750.88453048     ,서울특별시 강남구 역삼동 ***-** 강남프라자 ***호,2025-10-26 11:50:59
3220000,322000004820180157,2018-12-04,,폐업,2019-11-15,,,,0,,06208,대치동물의료센터부설호텔,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로 ***, 신화빌딩 *층 (대치동)",,폐업,0002,03,025018275,,,서울특별시 강남구 대치동 ***-** 신화빌딩 *층 ,2022-04-28 18:10:42
3220000,322000004820180164,2018-12-12,,폐업,2024-06-01,,,,0,,06011,비안코이탈리아,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, 지하*층 (청담동)",,폐업,0002,03,025116164,204119.097196791    ,447044.459908803    ,서울특별시 강남구 청담동 ***-** 지하*층 ,2024-06-10 15:33:23
3220000,322000004820180168,2018-12-26,,폐업,2023-10-10,,,,0,,06373,자곡퍼스트동물의료센터,I,000,2026-01-13 18:06:36,"서울특별시 강남구 자곡로 ***, 서강플라자 *층 ***호 (자곡동)",,폐업,0002,03,024457588,208422.856918085    ,441097.917189004    ,서울특별시 강남구 자곡동 *** 서강플라자 *층 ***호,2023-10-10 17:04:57
3220000,322000004820190012,2019-02-19,,폐업,2019-10-21,,,,0,,06114,곰스살롱,I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층 ***호 (논현동)",,폐업,0002,03,0263490202,202184.434297635    ,445256.77911058     ,서울특별시 강남구 논현동 ***-** *층 ***호,2022-04-28 18:10:43
3220000,322000004820210033,2021-09-08,,폐업,2022-10-24,,,,0,,06012,algok kennel(알곡켄넬),I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, *층 (청담동, 성영파크빌라)",,폐업,0002,03,,204287.987978942    ,447046.731702046    ,서울특별시 강남구 청담동 ***-* 성영파크빌라 ,2022-10-24 17:07:54
3220000,322000004820210037,2021-10-19,,폐업,2023-06-19,,,,0,,06255,쏘큐트 펫살롱,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로**길 **, 상가동 ***-*호 (역삼동, 역삼동 롯데캐슬 노블)",,폐업,0002,03,,203094.098786941    ,443345.82372885     ,서울특별시 강남구 역삼동 ***-** 역삼동 롯데캐슬 노블 ,2023-08-25 15:34:41
3220000,322000004820210039,2021-12-08,,폐업,2022-07-27,,,,0,,06072,청담펫타리움,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 영동대로 ***, *층 (청담동)",,폐업,0002,03,,204802.926536616    ,446693.113699792    ,서울특별시 강남구 청담동 **-* ,2022-07-27 14:39:44
3220000,322000004820220022,2022-05-02,,폐업,2024-11-30,,,,0,,06223,21그램 케어센터 역삼점,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 테헤란로**길 **, 제이유** *,*층 (역삼동)",,폐업,0002,03,07088033110,203513.056527732    ,444190.759644782    ,서울특별시 강남구 역삼동 ***-** 제이유** ,2024-12-24 10:02:34
3220000,322000004820220024,2022-07-01,,폐업,2023-04-14,,,,0,,06055,댕브리데이,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, *층 (논현동)",,폐업,0002,03,,203262.260202912    ,446597.07239259     ,서울특별시 강남구 논현동 **-** 논현빌딩 ,2023-08-25 15:35:37
3220000,322000004820220025,2022-07-07,,폐업,2023-09-15,,,,0,,06015,퍼피랩 익스클루시브,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, *층 (청담동)",,폐업,0002,03,,203939.211125099    ,447055.035820926    ,서울특별시 강남구 청담동 **-* ,2023-09-15 17:28:25
3220000,322000004820220029,2022-10-07,,폐업,2025-09-22,,,,0,,06146,다독펫케어센터,I,000,2026-01-13 18:06:36,"서울특별시 강남구 봉은사로**길 **-**, B***호 (역삼동)",,폐업,0002,03,,203698.782628897    ,444825.755174192    ,서울특별시 강남구 역삼동 ***-* ,2025-09-22 20:38:10
3220000,322000004820230001,2023-02-06,,폐업,2025-06-17,,,,0,,06314,베럴독,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로**길 **, *층 (개포동)",,폐업,0002,03,,204425.213507372    ,441411.787604617    ,서울특별시 강남구 개포동 ****-* ,2025-06-18 13:44:35
3220000,322000004820230003,2023-03-29,,폐업,2024-02-26,,,,0,,06115,어개인,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **-*, *층 (논현동)",,폐업,0002,03,,202346.602646313    ,445281.277454036    ,서울특별시 강남구 논현동 ***-** ,2024-03-27 17:47:52
3220000,322000004820230009,2023-07-21,,폐업,2024-04-30,,,,0,,06120,루피퍼피 프렌즈,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",,폐업,0002,03,,202161.235372399    ,444814.440071409    ,서울특별시 강남구 논현동 ***-** ,2024-05-21 10:46:11
3220000,322000004820230011,2023-09-14,,폐업,2024-05-27,,,,0,,06137,페티나 트립,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 논현로***길 **, *,*층 (역삼동)",,폐업,0002,03,025012627,203259.064861291    ,444955.097515229    ,서울특별시 강남구 역삼동 ***-* ,2024-05-27 14:21:04
3220000,322000004820240005,2024-03-14,,폐업,2024-06-01,,,,0,,06044,멍탁(멍멍이 탁아소),I,000,2026-01-13 18:06:36,"서울특별시 강남구 학동로*길 **, *층 (논현동)",,폐업,0002,03,,201830.036349269    ,445576.177116839    ,서울특별시 강남구 논현동 **-** ,2025-05-09 15:49:26
3220000,322000004820190011,2019-02-18,,영업/정상,,,,,0,,06280,래이동물의료센터,I,000,2026-01-13 18:06:36,"서울특별시 강남구 남부순환로 ****-*, 성보*빌딩 *층 (대치동)",,정상,0000,01,025567588,205037.148927108    ,443391.308416752    ,서울특별시 강남구 대치동 *** 성보*빌딩 *층 ,2022-05-24 11:04:08
3220000,322000004820190022,2019-03-20,,영업/정상,,,,,0,,06053,반려문화,I,000,2026-01-13 18:06:36,"서울특별시 강남구 언주로***길 **, *-*층 (논현동)",,정상,0000,01,0220883375,202874.533479817    ,445968.250018899    ,서울특별시 강남구 논현동 **-** *-*층 ,2022-05-24 10:56:25
3220000,322000004820190023,2019-03-20,,영업/정상,,,,,0,,06302,짐더독,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로**길 **, 석천빌딩 지하*층 (도곡동)",,정상,0000,01,025752004,203892.586770033    ,442314.580938146    ,서울특별시 강남구 도곡동 *** ,2022-04-28 18:10:43
3220000,322000004820190032,2019-04-08,,영업/정상,,,,,0,,06307,개포별빛동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로 **, 동성빌딩 *층 (개포동)",,정상,0000,01,025737582,204027.295          ,441585.31           ,서울특별시 강남구 개포동 ****-** 동성빌딩 *층 ,2022-05-23 16:12:10
3220000,322000004820190035,2019-04-11,,영업/정상,,,,,0,,06054,그레이스펫그루밍스튜디오,I,000,2026-01-13 18:06:36,"서울특별시 강남구 언주로***길 **-*, *층 (논현동)",,정상,0000,01,025450014,203214.77389379     ,446565.639065671    ,서울특별시 강남구 논현동 **-* *층 ,2022-05-23 16:34:49
3220000,322000004820190038,2019-04-16,,영업/정상,,,,,0,,06119,논현애견샾,I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",,정상,0000,01,0234423785,202300.540921385    ,445031.940057654    ,서울특별시 강남구 논현동 ***-* *층 ,2022-05-24 11:14:00
3220000,322000004820190041,2019-04-29,,영업/정상,,,,,0,,06085,24시청담우리동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 삼성로 ***, *층 (삼성동)",,정상,0000,01,025417515,204603.205          ,445808.225          ,서울특별시 강남구 삼성동 **-* *층 ,2022-05-23 17:01:37
3220000,322000004820190048,2019-05-20,,영업/정상,,,,,0,,06197,엘리스펫,I,000,2026-01-13 18:06:36,"서울특별시 강남구 선릉로**길 **, 신호빌딩 *층 (대치동)",,정상,0000,01,025581716,204684.397577147    ,444438.89018155     ,서울특별시 강남구 대치동 ***-** 신호빌딩 *층 ,2022-05-23 16:12:59
3220000,322000004820190051,2019-05-29,,영업/정상,,,,,0,,06250,츄츄동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로**길 **, 이루미 *층 (역삼동)",,정상,0000,01,025120075,203063.48501682     ,443440.903034937    ,서울특별시 강남구 역삼동 ***-** 이루미 *층 ,2022-05-23 14:06:03
3220000,322000004820190053,2019-05-30,,영업/정상,,,,,0,,06032,에이드동물병원,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로 ***, 영석빌딩 *층 (신사동)",,정상,0000,01,025454975,202383.071645959    ,446552.359775055    ,서울특별시 강남구 신사동 ***-* 영석빌딩 *층 ,2022-05-24 11:18:18
3220000,322000004820190056,2019-06-04,,영업/정상,,,,,0,,06154,마이펫동물의료센터,I,000,2026-01-13 18:06:36,"서울특별시 강남구 삼성로 ***, 성원빌딩 (삼성동)",,정상,0000,01,025122575,204630.224092758    ,445592.802507911    ,서울특별시 강남구 삼성동 ***-* 성원빌딩 ,2022-05-24 11:11:25
3220000,322000004820190060,2019-07-04,,영업/정상,,,,,0,,06068,독핏코리아,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 삼성로***길 *, 베디베로스퀘어 B*층 (청담동)",,정상,0000,01,025128723,204264.723996402    ,446357.616710484    ,서울특별시 강남구 청담동 ** 베디베로스퀘어 ,2023-08-07 15:14:09
3220000,322000004820190063,2019-07-11,,영업/정상,,,,,0,,06106,편안하개,I,000,2026-01-13 18:06:36,"서울특별시 강남구 언주로***길 **, *층 (논현동)",,정상,0000,01,,202969.819092284    ,445625.761107316    ,서울특별시 강남구 논현동 ***-** ,2025-02-18 07:57:47
3220000,322000004820190065,2019-07-23,,영업/정상,,,,,0,,06025,필스타,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로***길 **, *층 (신사동)",,정상,0000,01,07076040345,202564.260230567    ,446810.963512063    ,서울특별시 강남구 신사동 ***-** *층 ,2022-05-24 10:53:54
3220000,322000004820190070,2019-08-08,,영업/정상,,,,,0,,06249,페스츄리(PET'S TREE),I,000,2026-01-13 18:06:36,"서울특별시 강남구 역삼로 ***, 태광빌딩 ***호 (역삼동)",,정상,0000,01,028428183,203134.824406689    ,443613.672695373    ,서울특별시 강남구 역삼동 ***-* 태광빌딩 ***호,2022-05-24 11:19:40
3220000,322000004820190084,2019-11-05,,영업/정상,,,,,0,,06282,대치동물메디컬센터,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도곡로 ***, 무진빌딩 *층 (대치동)",,정상,0000,01,025018275,205540.46591416     ,444135.75996431     ,서울특별시 강남구 대치동 ***-* 무진빌딩 *층 ,2022-05-23 15:18:52
3220000,322000004820210018,2021-05-17,,영업/정상,,,,,0,,06250,멍투게더,I,000,2026-01-13 18:06:36,"서울특별시 강남구 역삼로**길 **, *층 (역삼동)",,정상,0000,01,,203066.766296737    ,443492.271065767    ,서울특별시 강남구 역삼동 ***-** ,2022-11-02 17:47:05
3220000,322000004820210035,2021-10-08,,영업/정상,,,,,0,,06307,나나리펫하우스,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로 **, 동성빌딩 *층 (개포동)",,정상,0000,01,024481108,204027.295          ,441585.31           ,서울특별시 강남구 개포동 ****-** 동성빌딩 ,2022-05-23 14:05:01
3220000,322000004820220013,2022-03-17,,영업/정상,,,,,0,,06051,엘리자바스(ElizaBath),I,L00,2026-01-13 18:06:36,"서울특별시 강남구 언주로***길 **-*, *층 (논현동)",,정상,0000,01,025110518,202799.258861693    ,446096.671150264    ,서울특별시 강남구 논현동 **-** ,2022-05-24 10:23:38
3220000,322000004820220015,2022-03-25,,영업/정상,,,,,0,,06071,그레이닝 킨더가든,I,000,2026-01-13 18:06:36,"서울특별시 강남구 영동대로***길 **, 지하*층 (청담동, 원테라스)",,정상,0000,01,,204604.430806395    ,446741.446314961    ,서울특별시 강남구 청담동 **-** 원테라스 ,2022-04-28 18:10:47
3220000,322000004820220021,2022-04-26,,영업/정상,,,,,0,,06118,멍돌핀,I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",,정상,0000,01,,202338.944302196    ,445083.090962594    ,서울특별시 강남구 논현동 ***-** ,2022-10-28 15:55:18
3220000,322000004820220023,2022-05-06,,영업/정상,,,,,0,,06165,드도그카페,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 삼성로 ***, 코배가든 *층 (삼성동)",,정상,0000,01,,204776.08           ,445404.62           ,서울특별시 강남구 삼성동 ***-** 코배가든 ,2023-09-07 15:34:19
3220000,322000004820220026,2022-07-08,,영업/정상,,,,,0,,06033,냥글냥글,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, *층 (신사동)",,정상,0000,01,,202212.420652565    ,446678.792630235    ,서울특별시 강남구 신사동 ***-** ,2022-07-08 09:01:30
3220000,322000004820220027,2022-07-27,,영업/정상,,,,,0,,06072,펫타리움 청담점,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 영동대로 ***, *층 (청담동)",,정상,0000,01,024131700,204802.926536616    ,446693.113699792    ,서울특별시 강남구 청담동 **-* ,2024-01-18 18:27:58
3220000,322000004820220028,2022-08-15,,영업/정상,,,,,0,,06165,도그어스 플래닛,I,L00,2026-01-13 18:06:36,"서울특별시 강남구 삼성로 ***, 코배가든 *층 (삼성동)",,정상,0000,01,0262033050,204776.08           ,445404.62           ,서울특별시 강남구 삼성동 ***-** 코배가든 ,2022-08-15 10:55:07
3220000,322000004820220030,2022-10-07,,영업/정상,,,,,0,,06343,1원더독 (1one the dog),I,000,2026-01-13 18:06:36,"서울특별시 강남구 일원로*길 **, B*층 (일원동)",,정상,0000,01,024453693,207207.927982726    ,443245.629037969    ,서울특별시 강남구 일원동 ***-** ,2022-10-07 15:29:48
3220000,322000004820230002,2023-03-03,,영업/정상,,,,,0,,06114,캣 샵 하우스(CAT # HOUSE),I,000,2026-01-13 18:06:36,"서울특별시 강남구 강남대로***길 **, *층 (논현동)",,정상,0000,01,,202145.577545721    ,445315.182409201    ,서울특별시 강남구 논현동 ***-* ,2023-08-25 15:37:00
3220000,322000004820230004,2023-04-12,,영업/정상,,,,,0,,06303,빈스바이크 빈스애견호텔,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로 ***, 덕흥빌딩 *층 ***호 (개포동)",,정상,0000,01,,203873.350253127    ,441876.31643968     ,서울특별시 강남구 개포동 ****-** 덕흥빌딩 ,2023-08-25 15:39:14
3220000,322000004820230005,2023-04-14,,영업/정상,,,,,0,,06115,청담고양이,I,000,2026-01-13 18:06:36,"서울특별시 강남구 학동로**길 **, *층 (논현동)",,정상,0000,01,,202357.329560546    ,445351.262653999    ,서울특별시 강남구 논현동 ***-* ,2023-08-25 15:39:47
3220000,322000004820230006,2023-04-19,,영업/정상,,,,,0,,06063,에꼴드펫,I,000,2026-01-13 18:06:36,"서울특별시 강남구 도산대로**길 **, *층 (청담동)",,정상,0000,01,,204009.78027867     ,446558.606701715    ,서울특별시 강남구 청담동 **-** ,2025-05-10 14:08:31
3220000,322000004820200007,2020-02-18,,영업/정상,,,,,0,,06017,프랑소와펫 강남센터점,I,000,2026-01-13 18:06:36,서울특별시 강남구 압구정로**길 * (신사동),,정상,0000,01,025473362,203164.438870531    ,447338.157199407    ,서울특별시 강남구 신사동 ***-* ,2022-05-24 11:22:10
3220000,322000004820200009,2020-03-05,,영업/정상,,,,,0,,06016,Pet.J,I,000,2026-01-13 18:06:36,서울특별시 강남구 압구정로**길 ** (청담동),,정상,0000,01,0215222016,203800.16           ,446944.425          ,서울특별시 강남구 청담동 **-** ,2022-05-24 10:57:48
3220000,322000004820200016,2020-06-03,,영업/정상,,,,,0,,06100,Team MK(전설의 강아지),I,L00,2026-01-13 18:06:36,서울특별시 강남구 선릉로***길 ** (논현동),,정상,0000,01,,203570.308771447    ,445534.635790762    ,서울특별시 강남구 논현동 ***-** ,2022-06-22 17:01:23
3220000,322000004820200029,2020-08-19,,영업/정상,,,,,0,,06140,킹독,I,000,2026-01-13 18:06:36,"서울특별시 강남구 논현로**길 **, 지하층 (역삼동)",,정상,0000,01,025685111,203318.410610445    ,444691.825736338    ,서울특별시 강남구 역삼동 ***-** ,2022-04-28 18:10:45
